
12/13/2023 5:50:18 PM |   ST  |   ID  |     ID_IB  |          Trigger Time  |    LMT Open  |   LMT Close |         SL0  |          PT  |  Quantity  |  Filled  |    AvgPriceFill  |  INIT               
12/13/2023 6:44:32 PM |   ST  |   ID  |     ID_IB  |          Trigger Time  |    LMT Open  |   LMT Close |         SL0  |          PT  |  Quantity  |  Filled  |    AvgPriceFill  |  INIT               
12/13/2023 6:46:20 PM |   ST  |   ID  |     ID_IB  |          Trigger Time  |    LMT Open  |   LMT Close |         SL0  |          PT  |  Quantity  |  Filled  |    AvgPriceFill  |  INIT               
12/13/2023 6:47:47 PM |   ST  |   ID  |     ID_IB  |          Trigger Time  |    LMT Open  |   LMT Close |         SL0  |          PT  |  Quantity  |  Filled  |    AvgPriceFill  |  INIT               
12/13/2023 11:18:56 PM |   ST  |   ID  |     ID_IB  |          Trigger Time  |    LMT Open  |   LMT Close |         SL0  |          PT  |  Quantity  |  Filled  |    AvgPriceFill  |  INIT               
12/14/2023 7:01:23 AM |   ST  |   ID  |     ID_IB  |          Trigger Time  |    LMT Open  |   LMT Close |         SL0  |          PT  |  Quantity  |  Filled  |    AvgPriceFill  |  INIT               
12/14/2023 10:56:05 AM |   ST2 |     1 |         -1 | 12/14/2023 10:56:00 AM |        37546 |            0 |            0 |            0 |      0 |      0 |                0 | Condition ST2 reached
12/14/2023 10:56:10 AM |   ST2 |     1 |         -1 | 12/14/2023 10:56:00 AM |        37546 |            0 |            0 |            0 |      2 |      0 |                0 | <ST2> Request to Open Sent
12/14/2023 10:56:15 AM |   ST2 |     1 |        403 | 12/14/2023 10:56:00 AM |        37546 |            0 |        37485 |        37795 |      2 |      2 |            37545 | <ST2>Order filled completely
12/14/2023 12:28:03 PM |   ST2 |     1 |        403 | 12/14/2023 10:56:00 AM |        37546 |        37580 |        37495 |        37795 |      2 |      2 |                0 | <ST2> Request to Close Sent
12/14/2023 12:28:03 PM |   ST2 |     1 |        404 | 12/14/2023 10:56:00 AM |        37546 |        37580 |        37495 |        37795 |      2 |      2 |                0 | <ST2>Order 404 CLOSE POSITION - Open Timeout 90min
12/14/2023 12:28:08 PM |   ST  |   ID  |     ID_IB  |          Trigger Time  |    LMT Open  |   LMT Close |         SL0  |          PT  |  Quantity  |  Filled  |    AvgPriceFill  |  INIT               
12/14/2023 4:28:04 PM |   ST2 |     2 |         -1 |  12/14/2023 4:28:00 PM |        37547 |            0 |            0 |            0 |      0 |      0 |                0 | Condition ST2 reached
12/14/2023 4:28:09 PM |   ST2 |     2 |         -1 |  12/14/2023 4:28:00 PM |        37547 |            0 |            0 |            0 |      2 |      0 |                0 | <ST2> Request to Open Sent
12/14/2023 4:28:14 PM |   ST2 |     2 |        405 |  12/14/2023 4:28:00 PM |        37547 |            0 |        37486 |        37796 |      2 |      2 |            37546 | <ST2>Order filled completely
12/14/2023 6:55:25 PM |   ST2 |     2 |        405 |  12/14/2023 4:28:00 PM |        37547 |        37631 |        37496 |        37796 |      2 |      2 |                0 | <ST2> Request to Close Sent
12/14/2023 6:55:25 PM |   ST2 |     2 |        406 |  12/14/2023 4:28:00 PM |        37547 |        37631 |        37496 |        37796 |      2 |      2 |                0 | <ST2>Order 406 CLOSE POSITION - Open Timeout 90min
12/14/2023 6:55:30 PM |   ST  |   ID  |     ID_IB  |          Trigger Time  |    LMT Open  |   LMT Close |         SL0  |          PT  |  Quantity  |  Filled  |    AvgPriceFill  |  INIT               
